Subbasin,Year,Months,Area,BMP_0,BMP_1,BMP_2,BMP_3,BMP_4,BMP_5,BMP_6,BMP_7,BMP_8,BMP_9,BMP_10,BMP_11,BMP_12,BMP_13,BMP_14,BMP_15,BMP_16,BMP_17,BMP_18,BMP_19,BMP_20,BMP_21,BMP_22,BMP_23,BMP_24,BMP_25,BMP_26,BMP_27,BMP_28,BMP_29,BMP_30,BMP_31,BMP_32,BMP_33,BMP_34,BMP_35,BMP_36,BMP_37,BMP_38,BMP_39,BMP_40,BMP_41,BMP_42,BMP_43,BMP_44,BMP_45,BMP_46,BMP_47,BMP_48,BMP_49,BMP_50,BMP_51,BMP_52,BMP_53,BMP_54,BMP_55,BMP56,BMP57,BMP58,BMP59,BMP60,BMP61
21,2016,2,11608.20591,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.004,0.004,0.004,0.004,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.004,0.004,0.004,0.004,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0,0.004,0.004,0.004,0.004,0.004,0.004
22,2016,2,10527.44521,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0,0.004,0.004,0.004,0.004,0.004,0.004
23,2016,2,5632.50742,0.01,0.011,0.008,0.008,0.009,0.007,0.007,0.009,0.007,0.007,0.006,0.004,0.004,0.005,0.004,0.004,0.005,0.004,0.004,0.011,0.008,0.008,0.009,0.007,0.007,0.009,0.007,0.007,0.006,0.004,0.004,0.005,0.004,0.004,0.005,0.004,0.004,0.011,0.008,0.008,0.009,0.007,0.007,0.009,0.007,0.007,0.006,0.004,0.004,0.005,0.004,0.004,0.005,0.004,0.004,0,0.01,0.01,0.01,0.01,0.01,0.01
24,2016,2,7478.485416,0.007,0.007,0.005,0.005,0.006,0.004,0.004,0.005,0.004,0.004,0.005,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.007,0.005,0.005,0.006,0.004,0.004,0.005,0.004,0.004,0.005,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.007,0.005,0.005,0.006,0.004,0.004,0.005,0.004,0.004,0.005,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0,0.007,0.007,0.007,0.007,0.007,0.007
25,2016,2,6404.892316,0.01,0.01,0.007,0.007,0.008,0.006,0.006,0.008,0.006,0.006,0.006,0.004,0.004,0.005,0.004,0.004,0.004,0.003,0.003,0.01,0.007,0.007,0.008,0.006,0.006,0.008,0.006,0.006,0.006,0.004,0.004,0.005,0.004,0.004,0.004,0.003,0.003,0.01,0.007,0.007,0.008,0.006,0.006,0.008,0.006,0.006,0.006,0.004,0.004,0.005,0.004,0.004,0.004,0.003,0.003,0,0.01,0.01,0.01,0.01,0.01,0.01
26,2016,2,15291.53204,0.008,0.008,0.006,0.006,0.007,0.006,0.006,0.007,0.005,0.005,0.006,0.004,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0.008,0.006,0.006,0.007,0.006,0.006,0.007,0.005,0.005,0.006,0.004,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0.008,0.006,0.006,0.007,0.006,0.006,0.007,0.005,0.005,0.006,0.004,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0,0.008,0.008,0.008,0.008,0.008,0.008
27,2016,2,9188.727004,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.002,0.002,0.002,0.002,0.002,0.002
28,2016,2,7252.765203,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.004,0.004,0.004,0.004,0.004,0.004
29,2016,2,6862.579029,0.005,0.005,0.004,0.004,0.005,0.003,0.003,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.005,0.004,0.004,0.005,0.003,0.003,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.005,0.004,0.004,0.005,0.003,0.003,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0,0.005,0.005,0.005,0.005,0.005,0.005
30,2016,2,7913.705765,0.005,0.005,0.004,0.004,0.004,0.003,0.003,0.004,0.003,0.003,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.005,0.004,0.004,0.004,0.003,0.003,0.004,0.003,0.003,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.005,0.004,0.004,0.004,0.003,0.003,0.004,0.003,0.003,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0,0.005,0.005,0.005,0.005,0.005,0.005
31,2016,2,1022.118244,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
32,2016,2,3680.672096,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002
33,2016,2,16171.59151,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.002,0.002,0.002,0.002,0.002,0.002
34,2016,2,12564.10839,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.002,0.002,0.002,0.002,0.002,0.002
35,2016,2,17982.72044,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0,0.004,0.004,0.004,0.004,0.004,0.004
36,2016,2,14641.88385,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.003,0.003,0.003,0.003,0.003,0.003
37,2016,2,6227.688638,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.003,0.003,0.003,0.003,0.003,0.003
38,2016,2,5046.446297,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.002,0.002,0.002,0.002,0.002,0.002
39,2016,2,12235.42156,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0,0.006,0.006,0.006,0.006,0.006,0.006
40,2016,2,4231.520694,0.005,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.005,0.005,0.005,0.005,0.005,0.005
41,2016,2,8730.921953,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.004,0.004,0.004,0.004,0.004,0.004
42,2016,2,9150.463174,0.006,0.006,0.004,0.004,0.005,0.004,0.004,0.005,0.004,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.006,0.004,0.004,0.005,0.004,0.004,0.005,0.004,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.006,0.004,0.004,0.005,0.004,0.004,0.005,0.004,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0,0.006,0.006,0.006,0.006,0.006,0.006
43,2016,2,6982.856064,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.003,0.003,0.003,0.003,0.003,0.003
44,2016,2,6020.301584,0.004,0.004,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.004,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.004,0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0,0.004,0.004,0.004,0.004,0.004,0.004
45,2016,2,9546.980178,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0.004,0.004,0.004,0.004,0.004,0.004
1,2016,3,8572.524772,0.013,0.013,0.006,0.006,0.01,0.005,0.005,0.009,0.004,0.004,0.005,0.002,0.002,0.004,0.002,0.002,0.003,0.001,0.001,0.013,0.006,0.006,0.01,0.005,0.005,0.009,0.004,0.004,0.005,0.002,0.002,0.004,0.002,0.002,0.003,0.001,0.001,0.013,0.006,0.006,0.01,0.005,0.005,0.009,0.004,0.004,0.005,0.002,0.002,0.004,0.002,0.002,0.003,0.001,0.001,0,0.013,0.013,0.013,0.013,0.013,0.013
2,2016,3,8158.536751,0.009,0.009,0.003,0.003,0.007,0.002,0.002,0.006,0.002,0.002,0.004,0.001,0.001,0.003,0.001,0.001,0.002,0.001,0.001,0.009,0.003,0.003,0.007,0.002,0.002,0.006,0.002,0.002,0.004,0.001,0.001,0.003,0.001,0.001,0.002,0.001,0.001,0.009,0.003,0.003,0.007,0.002,0.002,0.006,0.002,0.002,0.004,0.001,0.001,0.003,0.001,0.001,0.002,0.001,0.001,0,0.009,0.009,0.009,0.009,0.009,0.009
3,2016,3,15331.04682,0.008,0.008,0.003,0.003,0.006,0.002,0.002,0.005,0.002,0.002,0.004,0.002,0.001,0.003,0.001,0.001,0.002,0.001,0.001,0.008,0.003,0.003,0.006,0.002,0.002,0.005,0.002,0.002,0.004,0.002,0.001,0.003,0.001,0.001,0.002,0.001,0.001,0.008,0.003,0.003,0.006,0.002,0.002,0.005,0.002,0.002,0.004,0.002,0.001,0.003,0.001,0.001,0.002,0.001,0.001,0,0.008,0.008,0.008,0.008,0.008,0.008
4,2016,3,8968.593807,0.016,0.016,0.009,0.008,0.011,0.006,0.006,0.009,0.005,0.005,0.008,0.004,0.004,0.005,0.003,0.003,0.004,0.002,0.002,0.016,0.009,0.008,0.011,0.007,0.006,0.009,0.005,0.005,0.008,0.004,0.004,0.006,0.003,0.003,0.004,0.002,0.002,0.016,0.009,0.008,0.011,0.006,0.006,0.009,0.005,0.005,0.008,0.005,0.004,0.005,0.003,0.003,0.004,0.002,0.002,0,0.016,0.016,0.016,0.016,0.016,0.016
5,2016,3,11720.36025,0.006,0.006,0.003,0.003,0.004,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.006,0.003,0.003,0.004,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.006,0.004,0.003,0.004,0.002,0.002,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0,0.005,0.005,0.005,0.005,0.005,0.005
6,2016,3,6085.883429,0.012,0.012,0.005,0.005,0.008,0.004,0.003,0.007,0.003,0.002,0.007,0.003,0.002,0.004,0.002,0.001,0.003,0.001,0.001,0.012,0.005,0.005,0.008,0.004,0.003,0.007,0.003,0.002,0.007,0.003,0.002,0.004,0.002,0.001,0.003,0.001,0.001,0.012,0.005,0.005,0.008,0.004,0.003,0.007,0.003,0.002,0.007,0.003,0.002,0.004,0.002,0.001,0.003,0.001,0.001,0,0.012,0.012,0.012,0.012,0.012,0.012
7,2016,3,1738.092101,0.004,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.004,0.004,0.004,0.004,0.004,0.004
8,2016,3,908.9749891,0.021,0.021,0.009,0.008,0.015,0.006,0.006,0.013,0.006,0.005,0.001,0,0,0.001,0,0,0.001,0,0,0.021,0.009,0.008,0.015,0.006,0.006,0.013,0.006,0.005,0.001,0,0,0.001,0,0,0.001,0,0,0.019,0.008,0.008,0.014,0.006,0.006,0.012,0.005,0.005,0.001,0,0,0.001,0,0,0.001,0,0,0,0.021,0.021,0.021,0.021,0.021,0.021
9,2016,3,6735.624618,0.002,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0,0,0.002,0,0,0.001,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.002,0.002,0.002
10,2016,3,4302.512045,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0.003,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0.003,0.003,0.003,0.003,0.003,0.003
11,2016,3,5087.668444,0.002,0.002,0.001,0.001,0.001,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0.002,0.001,0.001,0.001,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0.002,0.001,0.001,0.001,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.002,0.002,0.002
12,2016,3,6229.751007,0.021,0.022,0.008,0.008,0.017,0.007,0.007,0.015,0.006,0.006,0.012,0.004,0.004,0.009,0.004,0.003,0.008,0.003,0.003,0.022,0.008,0.008,0.017,0.007,0.007,0.015,0.006,0.006,0.012,0.004,0.004,0.009,0.004,0.003,0.008,0.003,0.003,0.022,0.008,0.008,0.017,0.007,0.007,0.015,0.006,0.006,0.012,0.004,0.004,0.009,0.003,0.003,0.008,0.003,0.003,0,0.021,0.021,0.021,0.021,0.021,0.021
13,2016,3,9504.033747,0.032,0.032,0.013,0.013,0.025,0.011,0.011,0.023,0.01,0.01,0.019,0.008,0.007,0.014,0.006,0.006,0.013,0.005,0.005,0.032,0.013,0.013,0.025,0.011,0.011,0.023,0.01,0.01,0.02,0.008,0.007,0.014,0.006,0.006,0.013,0.005,0.005,0.032,0.013,0.013,0.025,0.011,0.011,0.023,0.01,0.01,0.02,0.008,0.007,0.014,0.006,0.006,0.013,0.005,0.005,0.001,0.032,0.032,0.032,0.032,0.032,0.032
14,2016,3,6459.722758,0.027,0.028,0.015,0.014,0.022,0.012,0.012,0.02,0.011,0.011,0.018,0.009,0.009,0.013,0.007,0.007,0.012,0.006,0.006,0.028,0.015,0.014,0.022,0.012,0.012,0.02,0.011,0.011,0.018,0.009,0.009,0.013,0.007,0.007,0.012,0.006,0.006,0.028,0.015,0.014,0.022,0.012,0.012,0.02,0.011,0.011,0.018,0.009,0.009,0.013,0.007,0.007,0.012,0.006,0.006,0.001,0.027,0.027,0.027,0.027,0.027,0.027
15,2016,3,6765.943223,0.014,0.015,0.006,0.005,0.011,0.004,0.004,0.01,0.004,0.004,0.008,0.003,0.003,0.006,0.002,0.002,0.005,0.002,0.002,0.015,0.006,0.005,0.011,0.004,0.004,0.01,0.004,0.004,0.008,0.003,0.003,0.006,0.002,0.002,0.005,0.002,0.002,0.015,0.006,0.005,0.011,0.004,0.004,0.01,0.004,0.004,0.008,0.003,0.003,0.006,0.002,0.002,0.005,0.002,0.002,0,0.014,0.014,0.014,0.014,0.014,0.014
16,2016,3,14016.4601,0.011,0.011,0.006,0.006,0.009,0.005,0.005,0.008,0.005,0.005,0.006,0.004,0.004,0.005,0.003,0.003,0.004,0.002,0.002,0.011,0.006,0.006,0.009,0.005,0.005,0.008,0.005,0.005,0.006,0.004,0.004,0.005,0.003,0.003,0.004,0.002,0.002,0.011,0.006,0.006,0.009,0.005,0.005,0.008,0.005,0.005,0.006,0.004,0.004,0.005,0.003,0.003,0.004,0.002,0.002,0,0.011,0.011,0.011,0.011,0.011,0.011
17,2016,3,12348.65779,0.022,0.023,0.012,0.012,0.019,0.01,0.01,0.017,0.009,0.009,0.014,0.007,0.007,0.01,0.006,0.006,0.01,0.005,0.005,0.023,0.012,0.012,0.019,0.01,0.01,0.017,0.009,0.009,0.014,0.007,0.007,0.01,0.006,0.006,0.01,0.005,0.005,0.023,0.012,0.012,0.019,0.01,0.01,0.017,0.009,0.009,0.014,0.007,0.007,0.01,0.006,0.006,0.01,0.005,0.005,0.001,0.022,0.022,0.022,0.022,0.022,0.022
18,2016,3,7060.228951,0.022,0.022,0.013,0.012,0.018,0.011,0.01,0.017,0.01,0.01,0.012,0.007,0.007,0.009,0.005,0.005,0.009,0.005,0.005,0.022,0.013,0.012,0.018,0.01,0.01,0.017,0.01,0.01,0.012,0.007,0.007,0.009,0.005,0.005,0.009,0.005,0.005,0.022,0.013,0.012,0.018,0.01,0.01,0.017,0.01,0.01,0.012,0.007,0.007,0.009,0.005,0.005,0.009,0.005,0.005,0,0.022,0.022,0.022,0.022,0.022,0.022
19,2016,3,538.7279179,0.012,0.012,0.006,0.006,0.011,0.006,0.006,0.01,0.006,0.006,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.012,0.006,0.006,0.011,0.006,0.006,0.01,0.006,0.006,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.012,0.006,0.006,0.011,0.006,0.006,0.01,0.006,0.006,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.012,0.012,0.012,0.012,0.012,0.012
20,2016,3,5128.848334,0.01,0.01,0.005,0.005,0.008,0.004,0.004,0.007,0.004,0.004,0.007,0.004,0.003,0.005,0.003,0.002,0.004,0.002,0.002,0.01,0.005,0.005,0.008,0.004,0.004,0.007,0.004,0.004,0.007,0.004,0.003,0.005,0.003,0.002,0.004,0.002,0.002,0.01,0.005,0.005,0.008,0.004,0.004,0.007,0.004,0.004,0.007,0.004,0.003,0.005,0.003,0.002,0.004,0.002,0.002,0,0.01,0.01,0.01,0.01,0.01,0.01
21,2016,3,11608.20591,0.01,0.01,0.006,0.005,0.008,0.004,0.004,0.007,0.004,0.004,0.006,0.004,0.004,0.004,0.003,0.003,0.004,0.002,0.002,0.01,0.006,0.005,0.008,0.004,0.004,0.007,0.004,0.004,0.006,0.004,0.003,0.004,0.003,0.003,0.004,0.002,0.002,0.01,0.005,0.005,0.008,0.004,0.004,0.007,0.004,0.004,0.006,0.004,0.003,0.004,0.003,0.003,0.004,0.002,0.002,0,0.01,0.01,0.01,0.01,0.01,0.01
22,2016,3,10527.44521,0.008,0.008,0.005,0.005,0.006,0.003,0.003,0.005,0.003,0.003,0.006,0.004,0.003,0.004,0.003,0.002,0.004,0.002,0.002,0.008,0.005,0.005,0.006,0.003,0.003,0.005,0.003,0.003,0.006,0.003,0.003,0.004,0.003,0.002,0.004,0.002,0.002,0.008,0.005,0.005,0.006,0.003,0.003,0.005,0.003,0.003,0.006,0.003,0.003,0.004,0.003,0.002,0.004,0.002,0.002,0,0.008,0.008,0.008,0.008,0.008,0.008
23,2016,3,5632.50742,0.009,0.009,0.004,0.004,0.007,0.003,0.003,0.006,0.003,0.003,0.005,0.002,0.002,0.004,0.002,0.001,0.003,0.001,0.001,0.009,0.004,0.004,0.007,0.003,0.003,0.006,0.003,0.003,0.005,0.002,0.002,0.004,0.002,0.001,0.003,0.001,0.001,0.009,0.004,0.004,0.007,0.003,0.003,0.006,0.003,0.003,0.005,0.002,0.002,0.004,0.002,0.001,0.003,0.001,0.001,0,0.009,0.009,0.009,0.009,0.009,0.009
24,2016,3,7478.485416,0.017,0.017,0.009,0.009,0.013,0.007,0.007,0.012,0.006,0.006,0.012,0.006,0.006,0.009,0.005,0.004,0.008,0.004,0.004,0.017,0.009,0.009,0.013,0.007,0.007,0.012,0.006,0.006,0.012,0.006,0.006,0.009,0.005,0.004,0.008,0.004,0.004,0.017,0.009,0.009,0.013,0.007,0.007,0.012,0.006,0.006,0.012,0.006,0.006,0.009,0.005,0.004,0.008,0.004,0.004,0,0.017,0.017,0.017,0.017,0.017,0.017
25,2016,3,6404.892316,0.012,0.012,0.006,0.006,0.009,0.005,0.005,0.008,0.004,0.004,0.005,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.012,0.006,0.006,0.009,0.005,0.005,0.008,0.004,0.004,0.005,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.012,0.006,0.006,0.009,0.005,0.005,0.008,0.004,0.004,0.005,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0,0.012,0.012,0.012,0.012,0.012,0.012
26,2016,3,15291.53204,0.005,0.005,0.002,0.002,0.004,0.002,0.002,0.003,0.001,0.001,0.003,0.001,0.001,0.002,0.001,0.001,0.002,0.001,0.001,0.005,0.002,0.002,0.004,0.002,0.002,0.003,0.001,0.001,0.003,0.001,0.001,0.002,0.001,0.001,0.002,0.001,0.001,0.005,0.002,0.002,0.004,0.002,0.002,0.003,0.001,0.001,0.003,0.001,0.001,0.002,0.001,0.001,0.002,0.001,0.001,0,0.005,0.005,0.005,0.005,0.005,0.005
27,2016,3,9188.727004,0.006,0.006,0.003,0.003,0.004,0.002,0.002,0.003,0.001,0.001,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.006,0.003,0.003,0.004,0.002,0.002,0.003,0.001,0.001,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.006,0.003,0.003,0.004,0.002,0.002,0.003,0.001,0.001,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0,0.006,0.006,0.006,0.006,0.006,0.006
28,2016,3,7252.765203,0.005,0.005,0.003,0.003,0.004,0.003,0.003,0.004,0.003,0.003,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.005,0.003,0.003,0.004,0.003,0.003,0.004,0.003,0.003,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.005,0.003,0.003,0.004,0.003,0.003,0.004,0.003,0.003,0.004,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.005,0.005,0.005,0.005,0.005,0.005
