Date,Nitrate_loading (kg/d),TP_loading (kg/d)
1/25/2017,1579.16706,2000.5297
1/26/2017,1852.6705,1934.10657
1/27/2017,1643.81278,1971.54644
1/28/2017,1412.54315,1956.55351
1/29/2017,1273.7193,2052.03994
1/30/2017,1134.24284,2145.74938
1/31/2017,1033.03839,2324.33638
2/1/2017,1011.7924,2317.39772
2/2/2017,948.86298,2213.35194
2/3/2017,885.11524,2135.35735
2/4/2017,873.78013,2183.46234
2/5/2017,858.32627,2225.21541
2/6/2017,831.03862,2239.14194
2/7/2017,629.13628,1765.14425
2/8/2017,686.79413,1764.10597
2/9/2017,764.18494,1814.10258
2/10/2017,796.1441,2071.80356
2/11/2017,724.81728,2080.67981
2/12/2017,715.40676,2282.41404
2/13/2017,637.55919,2281.1097
2/14/2017,690.2998,2800.7113
2/15/2017,584.93669,2233.17829
2/16/2017,621.12143,2239.48046
2/17/2017,661.4636,2225.64966
2/18/2017,662.20464,2088.95417
2/19/2017,720.99236,2140.97436
2/20/2017,827.29954,2320.82081
2/21/2017,885.0334,2352.98814
2/22/2017,928.30707,2076.0389
2/23/2017,1144.37487,2203.05346
2/24/2017,1147.70149,2196.7102
2/25/2017,1069.8356,2035.71455
2/26/2017,1071.94029,2027.65811
2/27/2017,1194.93886,2246.7863
2/28/2017,1626.99193,3040.60787
3/1/2017,1100.46809,2602.94039
3/2/2017,672.00832,2173.45588
3/3/2017,674.0507,2055.00067
3/4/2017,709.36623,2044.05651
3/5/2017,757.61408,2068.32964
3/6/2017,993.03895,2574.16208
3/7/2017,887.75738,2189.40165
3/8/2017,1108.43164,1983.90742
3/9/2017,1381.59894,1933.98219
3/10/2017,1201.92832,1835.2203
3/11/2017,1056.99882,1777.94759
3/12/2017,991.12678,1859.16735
3/13/2017,1005.93183,2137.13704
3/14/2017,762.99216,1873.53947
3/15/2017,904.5294,1932.73841
3/16/2017,1081.43107,2055.80318
3/17/2017,1207.62831,2263.75576
3/18/2017,1139.33876,2107.67032
3/19/2017,1174.59985,2145.87809
3/20/2017,1216.04328,2195.41234
3/21/2017,1244.86993,2222.32336
3/22/2017,1200.41029,2123.90054
3/23/2017,1242.31478,2178.32338
3/24/2017,1308.27934,2259.83028
3/25/2017,1308.74721,2226.86856
3/26/2017,1298.20787,2175.82771
3/27/2017,1282.74826,2117.58215
3/28/2017,1233.87332,2006.15374
3/29/2017,1547.9132,2927.77886
3/30/2017,2708.60054,6237.67539
3/31/2017,1676.58928,3482.99468
4/1/2017,1385.61125,2597.74843
4/2/2017,1375.65282,2327.23221
4/3/2017,1502.78256,2292.50594
4/4/2017,1622.01033,2228.50115
4/5/2017,2373.76247,3887.08882
4/6/2017,1413.62351,2865.66352
4/7/2017,1278.36142,2402.59107
4/8/2017,1224.15708,2144.16222
4/9/2017,1243.60561,2039.21389
4/10/2017,1314.9671,2026.65444
4/11/2017,1261.63173,1834.03872
4/12/2017,1575.32487,1726.88674
4/13/2017,1939.75765,1723.73241
4/14/2017,1778.04947,1719.47707
4/15/2017,1782.3285,1881.75976
4/16/2017,2157.72004,2496.46924
4/17/2017,1471.93548,1874.52368
4/18/2017,1292.65695,1821.47115
4/19/2017,1643.50767,1841.22288
4/20/2017,2043.78071,1918.65128
4/21/2017,1818.43071,1948.31862
4/22/2017,1584.73313,1960.07881
4/23/2017,1419.72408,2057.03343
4/24/2017,1179.3354,2040.85081
4/25/2017,983.87348,2088.4107
4/26/2017,1318.88757,3045.4294
4/27/2017,810.32076,2084.91839
4/28/2017,1003.25887,2241.79767
4/29/2017,2645.52781,5104.86224
4/30/2017,3346.42001,5533.35551
5/1/2017,2333.51403,3272.30416
5/2/2017,1743.9081,2045.2116
5/3/2017,2309.73983,2888.05422
5/4/2017,3563.75986,4742.83537
5/5/2017,2166.48864,3186.11741
5/6/2017,1531.4469,2493.2895
5/7/2017,1248.90412,2256.38232
5/8/2017,1163.98473,2340.90728
5/9/2017,960.47246,2158.52785
5/10/2017,1049.04007,2678.00723
5/11/2017,714.76717,2130.7013
5/12/2017,739.96892,1945.79159
5/13/2017,709.06332,1657.38877
5/14/2017,694.60684,1452.2574
5/15/2017,570.67138,1072.69056
5/16/2017,683.65602,1160.20167
5/17/2017,681.50667,1153.77026
5/18/2017,1206.18266,2036.87234
5/19/2017,2798.97576,4642.85079
5/20/2017,2741.23085,4463.61163
5/21/2017,2007.84006,3207.21891
5/22/2017,1540.09141,2411.51437
5/23/2017,1513.43114,2321.21341
5/24/2017,1551.3231,2336.05222
5/25/2017,1387.28084,2057.08913
5/26/2017,1331.59216,2012.02112
5/27/2017,1279.37697,1965.69852
5/28/2017,1248.97029,1947.86383
5/29/2017,1252.56643,1979.89922
5/30/2017,1557.31767,2491.70828
5/31/2017,1646.31266,1968.14822
6/1/2017,1988.18818,1892.37188
6/2/2017,1556.43189,1623.6532
6/3/2017,1371.09443,1584.37578
6/4/2017,1187.88816,1540.77543
6/5/2017,1026.33064,1519.75884
6/6/2017,773.20028,1336.71912
6/7/2017,1071.24926,1635.72487
6/8/2017,1130.89124,1565.15347
6/9/2017,1140.57432,1648.69747
6/10/2017,1140.91576,1717.60329
6/11/2017,1200.85016,1878.06303
6/12/2017,1173.37338,1902.04361
6/13/2017,1188.66795,1993.02972
6/14/2017,1394.25925,2141.00789
6/15/2017,1317.89049,1858.85316
6/16/2017,1177.03009,1713.57886
6/17/2017,1288.42637,1941.78717
6/18/2017,1105.78791,1731.05285
6/19/2017,1034.03319,1688.03491
6/20/2017,1066.06231,1823.26544
6/21/2017,1179.64543,1622.24394
6/22/2017,1506.22221,1746.02523
6/23/2017,2152.71346,2212.6803
6/24/2017,1798.14849,1668.0566
6/25/2017,2043.59599,1734.38185
6/26/2017,2391.66898,1877.13777
6/27/2017,2403.12968,1759.5797
6/28/2017,2747.20263,1889.74805
6/29/2017,3111.66759,2020.08513
6/30/2017,2817.53366,1990.66276
7/1/2017,2182.57656,1688.89853
7/2/2017,2060.81506,1759.69651
7/3/2017,1942.39986,1846.79555
7/4/2017,1936.71418,2073.1025
7/5/2017,1796.22247,2096.50282
7/6/2017,1149.31104,1893.28471
7/7/2017,1173.38019,1727.49673
7/8/2017,1144.18257,1509.83998
7/9/2017,1225.7256,1452.84468
7/10/2017,1370.32448,1461.11202
7/11/2017,2526.5719,2425.50903
7/12/2017,1654.90744,1785.92399
7/13/2017,1502.00526,1832.56241
7/14/2017,1426.76115,1706.78945
7/15/2017,1412.04727,1658.9224
7/16/2017,2262.5918,2614.28418
7/17/2017,1880.05265,2139.12438
7/18/2017,1835.82543,2059.23276
7/19/2017,1566.22285,1887.03067
7/20/2017,1452.81007,1887.90294
7/21/2017,1537.07254,1974.16216
7/22/2017,1936.19179,2458.65624
7/23/2017,1593.4373,2001.16295
7/24/2017,1700.32895,2112.56269
7/25/2017,1686.79762,2073.9315
7/26/2017,1793.43111,2849.37653
7/27/2017,1188.50366,2709.08923
7/28/2017,973.49783,2099.58523
7/29/2017,972.56843,1986.57938
7/30/2017,967.1285,1872.50984
7/31/2017,962.36145,1767.49499
8/1/2017,1133.96878,1976.91902
8/2/2017,1359.57732,1864.56318
8/3/2017,1696.18165,1934.49917
8/4/2017,1426.22135,1804.88349
8/5/2017,1296.93295,1832.36178
8/6/2017,1200.70783,1908.0543
8/7/2017,1098.21709,1980.89856
8/8/2017,974.41753,2017.82037
8/9/2017,1330.6284,2018.54284
8/10/2017,1849.1425,2208.62234
8/11/2017,1578.21617,2039.75087
8/12/2017,1380.43304,1945.39791
8/13/2017,1231.99651,1910.64676
8/14/2017,1132.31758,1954.39096
8/15/2017,997.21327,1942.84654
8/16/2017,1033.68191,1985.67467
8/17/2017,1057.68898,2003.64131
8/18/2017,1027.52365,2023.26055
8/19/2017,957.41377,1962.81296
8/20/2017,938.99836,2007.92423
8/21/2017,1034.85781,2312.71246
8/22/2017,998.0366,2336.05222
8/23/2017,956.57405,1941.41241
8/24/2017,975.0989,1732.98449
8/25/2017,932.38615,1724.56898
8/26/2017,865.9298,1674.85574
8/27/2017,835.65046,1699.88162
8/28/2017,1246.05552,2684.51543
8/29/2017,798.14764,1837.00648
8/30/2017,1029.18636,1590.08418
8/31/2017,1332.46432,1582.30138
9/1/2017,1152.482,1575.4725
9/2/2017,987.18375,1568.16666
9/3/2017,901.25721,1684.15162
9/4/2017,1035.8299,2314.35425
9/5/2017,702.80301,1919.77068
9/6/2017,790.85316,1979.77808
9/7/2017,904.31931,2102.90125
9/8/2017,813.90933,1998.23358
9/9/2017,772.15853,1998.55263
9/10/2017,775.63505,2113.62153
9/11/2017,812.85169,2329.2374
9/12/2017,791.798,2383.23357
9/13/2017,786.84365,2498.32518
9/14/2017,666.0709,2249.91143
9/15/2017,642.36136,2114.60573
9/16/2017,632.76459,2026.13313
9/17/2017,610.72366,1898.08785
9/18/2017,785.4775,2363.75385
9/19/2017,524.97429,1525.50509
9/20/2017,824.38564,1893.61891
9/21/2017,1062.64408,2042.36876
9/22/2017,1013.04749,2181.48636
9/23/2017,793.03431,1924.54571
9/24/2017,700.26905,1929.10983
9/25/2017,676.8781,2135.91705
9/26/2017,564.93005,2065.5014
9/27/2017,621.53101,2078.28094
9/28/2017,678.15772,2086.63913
9/29/2017,641.5316,2064.88059
9/30/2017,594.6122,2007.78146
10/1/2017,538.37388,1913.22949
10/2/2017,528.98001,1985.6141
10/3/2017,519.4862,2068.1739
10/4/2017,600.71466,3080.41092
10/5/2017,420.85734,3023.0122
10/6/2017,688.1406,3443.00344
10/7/2017,792.85746,3048.15057
10/8/2017,726.69545,2271.23735
10/9/2017,963.95011,2540.69148
10/10/2017,1345.10002,3067.77197
10/11/2017,887.54616,2404.6817
10/12/2017,716.94833,2395.12084
10/13/2017,634.38551,2171.81139
10/14/2017,671.76083,2358.52674
10/15/2017,716.79297,2582.99885
10/16/2017,586.01281,2169.25083
10/17/2017,585.61428,2228.83048
10/18/2017,644.77097,2153.20772
10/19/2017,699.5767,2062.58176
10/20/2017,658.74038,1943.32837
10/21/2017,636.37709,1878.56271
10/22/2017,998.05075,2948.28551
10/23/2017,870.50136,2573.49044
10/24/2017,617.23381,1826.30891
10/25/2017,743.59515,1958.33644
10/26/2017,814.38554,1956.46212
10/27/2017,771.03714,2007.75118
10/28/2017,747.20746,2102.60761
10/29/2017,749.96831,2274.57392
10/30/2017,735.54029,2398.86407
10/31/2017,656.23868,2296.83537
11/1/2017,376.52603,2450.70147
11/2/2017,46.49445,2382.74796
11/3/2017,196.56926,2264.81351
11/4/2017,367.24849,2367.28726
11/5/2017,689.48088,3070.30279
11/6/2017,701.89932,2378.44881
11/7/2017,814.62326,2220.9379
11/8/2017,1205.91201,2283.2836
11/9/2017,1641.08123,2400.51775
11/10/2017,1459.66545,2447.34327
11/11/2017,1264.50864,2468.39015
11/12/2017,1090.19808,2529.25955
11/13/2017,874.36914,2480.1817
11/14/2017,679.59087,2456.35255
11/15/2017,997.51307,3616.15783
11/16/2017,762.34978,2771.93894
11/17/2017,732.97409,2820.49169
11/18/2017,924.11776,3778.18527
11/19/2017,659.88206,2879.34778
11/20/2017,598.70241,2802.56507
11/21/2017,539.43001,2725.24536
11/22/2017,569.68528,2143.52897
11/23/2017,728.61067,2561.58262
11/24/2017,773.77313,2547.9811
11/25/2017,776.42166,2399.87153
11/26/2017,811.94092,2360.27398
11/27/2017,877.83204,2404.09118
11/28/2017,823.14876,2127.1468
11/29/2017,691.75339,2263.74007
11/30/2017,528.83086,2357.95136
12/1/2017,582.32794,2229.60108
12/2/2017,690.55872,2316.96294
12/3/2017,794.88098,2373.70731
12/4/2017,972.9341,2617.85599
12/5/2017,977.35879,2393.15891
12/6/2017,966.51927,2153.95723
12/7/2017,950.65273,1943.74531
12/8/2017,980.69374,2004.07393
12/9/2017,1013.15742,2069.28356
12/10/2017,979.24014,1998.91766
12/11/2017,973.91028,1986.95089
12/12/2017,1027.69339,2095.53105
12/13/2017,884.4777,2182.69336
12/14/2017,690.79796,2151.76116
12/15/2017,754.75261,2183.67324
12/16/2017,911.79807,2464.71073
12/17/2017,932.61116,2367.25049
12/18/2017,1021.10859,2444.55505
12/19/2017,1080.65885,2449.49339
12/20/2017,816.05112,2273.04137
12/21/2017,641.99948,2349.5326
12/22/2017,651.62714,2391.58743
12/23/2017,606.16103,2231.3932
12/24/2017,543.48555,2006.97679
12/25/2017,495.45869,1835.68591
12/26/2017,510.44891,1897.82287
12/27/2017,612.92299,1938.66853
12/28/2017,700.82929,1931.86344
12/29/2017,708.29336,1909.62578
12/30/2017,802.34884,2117.33772
12/31/2017,841.5934,2175.32479
1/1/2018,833.95308,2112.73466
1/2/2018,878.97826,2183.90902
1/3/2018,787.27405,2186.97845
1/4/2018,739.35076,2320.21082
1/5/2018,699.95032,2263.36153
1/6/2018,691.08133,2302.83254
1/7/2018,768.10489,2637.80672
1/8/2018,778.10155,2754.20916
1/9/2018,704.51666,2570.66436
1/10/2018,874.5921,2635.99188
1/11/2018,1310.07741,3354.09173
1/12/2018,933.84263,2512.98553
1/13/2018,819.50886,2326.41132
1/14/2018,733.71966,2206.34893
1/15/2018,701.22631,2244.25062
1/16/2018,666.25752,2281.95492
1/17/2018,783.3323,2114.10173
1/18/2018,1019.9863,2244.79464
1/19/2018,902.56167,2170.04252
1/20/2018,706.97195,1886.86087
1/21/2018,724.34335,2192.62628
1/22/2018,730.88848,2586.51928
1/23/2018,458.56154,1985.73524
1/24/2018,461.21852,1859.20628
1/25/2018,528.75932,2001.3852
1/26/2018,620.42113,2046.50891
1/27/2018,703.42116,2069.28356
1/28/2018,795.23515,2122.33608
1/29/2018,863.80217,2119.18067
1/30/2018,929.48471,2118.15266
1/31/2018,918.79472,2170.53246
2/1/2018,875.52748,2143.6182
2/2/2018,859.09547,2262.73207
2/3/2018,921.65573,2617.91114
2/4/2018,835.54265,2566.75619
2/5/2018,744.6707,2482.14741
2/6/2018,714.21905,2592.84308
2/7/2018,913.66094,2580.26524
2/8/2018,1094.39989,2513.72098
2/9/2018,992.92455,2469.61014
2/10/2018,865.32292,2354.05563
2/11/2018,779.73859,2349.30332
2/12/2018,679.28017,2303.16512
2/13/2018,625.53181,2437.66019
2/14/2018,721.67536,2358.62083
2/15/2018,800.73232,2206.74261
2/16/2018,665.67813,1802.14285
2/17/2018,665.17285,1764.0162
2/18/2018,623.02322,1612.81178
2/19/2018,1387.87773,3491.21551
2/20/2018,1625.21847,3949.12898
2/21/2018,1573.46018,3657.50316
2/22/2018,1168.36793,2611.11525
2/23/2018,1085.34958,2490.65431
2/24/2018,1178.301,2773.15135
2/25/2018,986.07356,2377.46731
2/26/2018,931.35153,2298.0294
2/27/2018,889.8598,2244.81248
2/28/2018,1159.18718,2645.15474
3/1/2018,1385.2882,2897.62807
3/2/2018,1075.99825,2261.77166
3/3/2018,1025.9088,2166.67675
3/4/2018,1036.61787,2199.23128
3/5/2018,1311.54584,2794.64058
3/6/2018,1172.68671,2509.2423
3/7/2018,1258.86838,2417.67107
3/8/2018,1424.50278,2484.84695
3/9/2018,1195.57776,2343.48352
3/10/2018,1049.06627,2341.8731
3/11/2018,871.10688,2253.10848
3/12/2018,730.15835,2238.75204
3/13/2018,618.05373,2319.10872
3/14/2018,731.50474,2396.59282
3/15/2018,768.0665,2237.20543
3/16/2018,1034.68701,2490.50127
3/17/2018,1104.88267,2271.41364
3/18/2018,1220.8353,2194.67473
3/19/2018,1400.04328,2240.04557
3/20/2018,1384.97931,1999.50656
3/21/2018,1265.50799,1940.76759
3/22/2018,1078.18319,1785.31595
3/23/2018,1266.81562,2294.41725
3/24/2018,1933.9746,3958.98468
3/25/2018,847.94198,2075.98509
3/26/2018,846.08501,2776.96845
3/27/2018,452.07789,2743.16398
3/28/2018,445.96048,1961.62066
3/29/2018,549.30879,1922.71113
3/30/2018,811.76724,1786.37543
3/31/2018,1062.46374,1734.47724
4/1/2018,1297.35146,1704.65362
4/2/2018,1972.96955,2190.23871
4/3/2018,2857.56058,2767.55868
4/4/2018,2033.29891,2191.5231
4/5/2018,1749.1509,2089.3219
4/6/2018,1733.80333,2279.39977
4/7/2018,1583.22426,2284.00229
4/8/2018,1592.04275,2513.97298
4/9/2018,1546.19992,2667.09984
4/10/2018,1475.01529,2774.78124
4/11/2018,1601.34199,2515.43739
4/12/2018,1848.20372,2483.40417
4/13/2018,2223.01268,3163.39467
4/14/2018,2339.43789,3543.58503
4/15/2018,1751.28284,2840.40943
4/16/2018,1488.12038,2602.52345
4/17/2018,1227.17125,2333.63713
4/18/2018,1182.16083,2365.47837
4/19/2018,1094.99495,2309.97399
4/20/2018,1123.85825,2277.64605
4/21/2018,1157.77681,2258.84824
4/22/2018,1190.45996,2240.22727
4/23/2018,1327.50339,2413.71153
4/24/2018,1320.01789,2322.72379
4/25/2018,1240.77601,2185.85688
4/26/2018,1291.80902,2278.22197
4/27/2018,1303.78984,2351.68055
4/28/2018,1246.30082,2296.29784
4/29/2018,1221.20733,2295.81115
4/30/2018,1261.88535,2417.99283
5/1/2018,1242.23529,2423.87373
5/2/2018,1157.48374,2459.00991
5/3/2018,1316.25519,3071.26212
5/4/2018,1074.61885,2434.84385
5/5/2018,1098.89544,2419.21011
5/6/2018,1122.63829,2402.73222
5/7/2018,1171.34667,2438.56869
5/8/2018,1189.30011,2409.62545
5/9/2018,1372.58967,2529.0865
5/10/2018,1209.58991,2032.3769
5/11/2018,1289.88603,1982.17046
5/12/2018,1344.00831,1892.16639
5/13/2018,1412.69381,1824.54166
5/14/2018,1362.96564,1616.47822
5/15/2018,1733.39223,1889.08615
5/16/2018,1367.61753,1598.40668
5/17/2018,1353.98059,1691.29631
5/18/2018,1492.25405,2022.26336
5/19/2018,1376.50227,2019.6471
5/20/2018,1306.08153,2071.22061
5/21/2018,1305.65756,2234.70273
5/22/2018,1354.03359,2498.28732
5/23/2018,1560.81729,2493.69562
5/24/2018,1790.18853,2508.83564
5/25/2018,1984.16051,2703.81237
5/26/2018,1891.72458,2505.37793
5/27/2018,1870.48464,2406.37703
5/28/2018,1840.58369,2298.93357
5/29/2018,1966.26309,2383.02537
5/30/2018,1602.17554,2565.93692
5/31/2018,1005.88489,2337.07969
6/1/2018,981.19205,2300.67594
6/2/2018,952.20808,2252.76455
6/3/2018,921.53899,2199.32754
6/4/2018,943.35302,2270.67873
6/5/2018,980.98143,2381.02289
6/6/2018,1138.322,2217.88308
6/7/2018,1333.78921,2111.48007
6/8/2018,1191.71142,1869.30305
6/9/2018,1149.34814,1783.2039
6/10/2018,1644.25719,2517.36525
6/11/2018,2090.65151,3148.53315
6/12/2018,1676.06826,2471.89923
6/13/2018,1437.31601,2013.78188
6/14/2018,1345.10002,1812.00817
6/15/2018,1362.65296,1933.56039
6/16/2018,1351.37623,2006.82484
6/17/2018,1372.17327,2121.32213
6/18/2018,1524.27104,2442.40872
6/19/2018,1632.71168,2701.60926
6/20/2018,1812.94263,3204.12785
6/21/2018,2074.39711,3951.23259
6/22/2018,2259.71413,3994.58094
6/23/2018,1688.19444,2772.29909
6/24/2018,1591.96175,2430.40897
6/25/2018,1579.29576,2242.74727
6/26/2018,2357.78047,3115.63848
6/27/2018,1441.34577,2240.31812
6/28/2018,1200.1491,2257.91054
6/29/2018,1118.36221,2236.92747
6/30/2018,967.75339,2064.29655
7/1/2018,1653.56831,3774.62699
7/2/2018,1195.18431,2931.14138
7/3/2018,909.271,2406.52898
7/4/2018,1138.78211,2458.24525
7/5/2018,1477.52123,2717.58369
7/6/2018,1278.68121,2336.90015
7/7/2018,1305.96645,2372.50572
7/8/2018,1280.9676,2314.00599
7/9/2018,1304.36144,2343.77446
7/10/2018,1505.01845,2690.79056
7/11/2018,1481.13251,2313.29325
7/12/2018,1497.42492,2069.59072
7/13/2018,1501.27544,2210.30414
7/14/2018,2244.89955,3543.14376
7/15/2018,1361.26978,2320.62072
7/16/2018,1339.49004,2488.93952
7/17/2018,1081.44621,2214.88503
7/18/2018,1031.11162,2098.7108
7/19/2018,1126.31089,2279.43871
7/20/2018,1238.32496,2493.00235
7/21/2018,1358.41709,2721.52917
7/22/2018,1361.9186,2716.29611
7/23/2018,1377.17001,2735.25345
7/24/2018,1386.46319,2743.00272
7/25/2018,1526.09561,2663.302
7/26/2018,1570.75966,2416.88316
7/27/2018,1359.55938,2296.47414
7/28/2018,1087.96635,2072.98083
7/29/2018,1895.11403,4249.98796
7/30/2018,1259.75129,3579.96985
7/31/2018,537.44343,2258.40589
8/1/2018,558.21473,1998.64997
8/2/2018,666.76515,2116.71475
8/3/2018,788.83099,2173.3553
8/4/2018,885.65269,2185.86878
8/5/2018,1054.912,2383.32658
8/6/2018,1216.28797,2554.85757
8/7/2018,1402.07044,2770.21982
8/8/2018,1450.07512,2381.19107
8/9/2018,1592.71126,2216.00605
8/10/2018,1506.1412,2172.61498
8/11/2018,1318.1903,1979.53041
8/12/2018,1247.48641,1959.79328
8/13/2018,1132.05563,1871.51103
8/14/2018,969.22016,1698.35827
8/15/2018,1074.08643,2007.86258
8/16/2018,948.59346,1900.0249
8/17/2018,984.46855,1751.44431
8/18/2018,1073.42606,1717.94289
8/19/2018,1145.0146,1665.52091
8/20/2018,2278.02113,3037.21073
8/21/2018,2062.10967,2537.98113
8/22/2018,1421.82271,1857.07456
8/23/2018,1572.51988,2175.51623
8/24/2018,2340.46146,3442.11874
8/25/2018,1642.04726,2563.69596
8/26/2018,1511.16596,2501.57198
8/27/2018,1516.87738,2659.46034
8/28/2018,1409.39899,2614.53726
8/29/2018,1746.26641,3391.58135
8/30/2018,1230.66707,2514.52024
8/31/2018,1229.84034,2458.79035
9/1/2018,1214.68962,2374.5812
9/2/2018,1134.41318,2166.77896
9/3/2018,1096.38495,2044.47182
9/4/2018,1070.98334,1948.08176
9/5/2018,1070.73918,1942.82545
9/6/2018,1189.30011,2152.55934
9/7/2018,2844.71139,5140.23149
9/8/2018,2517.04554,4540.54035
9/9/2018,1599.19339,2879.92046
9/10/2018,1461.14101,2626.79118
9/11/2018,1292.67209,2319.88473
9/12/2018,1421.85678,2263.81903
9/13/2018,1576.30529,2259.73835
9/14/2018,1532.8185,2319.39642
9/15/2018,1386.7206,2219.17769
9/16/2018,1292.63424,2192.49054
9/17/2018,1180.33475,2126.99917
9/18/2018,1134.5328,2177.89779
9/19/2018,1174.64301,2213.86351
9/20/2018,1213.25419,2245.71557
9/21/2018,1251.47699,2271.83761
9/22/2018,1214.1536,2162.36896
9/23/2018,1182.96864,2067.64502
9/24/2018,1427.65073,2449.68915
9/25/2018,1552.81304,2616.5511
9/26/2018,1368.89889,2312.47993
9/27/2018,1329.25429,2250.79613
9/28/2018,1331.13943,2441.39748
9/29/2018,1264.06953,2513.57605
9/30/2018,1199.33145,2588.87164
10/1/2018,1166.33025,2737.30568
10/2/2018,1025.60384,2622.06266
10/3/2018,956.16144,2577.74794
10/4/2018,847.36403,2419.73141
10/5/2018,916.25849,2541.29445
10/6/2018,1206.34771,3250.0108
10/7/2018,1043.53912,2731.02947
10/8/2018,969.81636,2465.6825
10/9/2018,953.92332,2356.1906
10/10/2018,1051.90487,2377.91723
10/11/2018,1054.29725,2192.99022
10/12/2018,1078.79188,2373.70623
10/13/2018,987.86149,2310.48394
10/14/2018,939.35434,2348.53001
10/15/2018,859.66479,2312.73518
10/16/2018,731.84467,2135.33085
10/17/2018,792.41085,2158.03196
10/18/2018,801.70441,2046.82256
10/19/2018,814.4377,2271.95658
10/20/2018,714.73447,2197.66845
10/21/2018,626.66085,2146.60002
10/22/2018,524.206,2027.11085
10/23/2018,510.98038,2268.79305
10/24/2018,505.60813,2205.48802
10/25/2018,519.87761,2229.42479
10/26/2018,805.55682,3196.43698
10/27/2018,628.42424,2323.75072
10/28/2018,624.65132,2165.49246
10/29/2018,666.06522,2176.01049
10/30/2018,841.64882,2602.81763
10/31/2018,854.44502,2997.7646
11/1/2018,964.07238,3958.64226
11/2/2018,650.61999,2599.38751
11/3/2018,606.09411,2352.24945
11/4/2018,656.41848,2470.27691
11/5/2018,623.51835,2270.78526
11/6/2018,580.34424,2040.89623
11/7/2018,861.67042,2096.64126
11/8/2018,1248.46304,2345.12963
11/9/2018,1135.33455,2260.83937
11/10/2018,1056.96218,2233.73529
11/11/2018,1024.48147,2300.5667
11/12/2018,871.70876,2082.85696
11/13/2018,811.84136,2067.23511
11/14/2018,820.59361,2238.95645
11/15/2018,809.56065,2373.81547
11/16/2018,970.22693,2306.48817
11/17/2018,1085.91436,2180.2296
11/18/2018,1281.24439,2234.49345
11/19/2018,1477.267,2284.32838
11/20/2018,1656.08659,2306.32918
11/21/2018,1499.74537,2243.14744
11/22/2018,1402.77831,2272.64931
11/23/2018,1658.79127,2978.48713
11/24/2018,1239.70663,2508.36246
11/25/2018,1481.74386,3453.81457
11/26/2018,953.07917,2639.1527
11/27/2018,695.20947,2393.93871
11/28/2018,782.56481,2339.77598
11/29/2018,880.83235,2322.28739
11/30/2018,956.40806,2471.19676
12/1/2018,1464.90052,3709.66178
12/2/2018,1070.09483,2656.00805
12/3/2018,1009.43621,2455.74905
12/4/2018,980.56504,2338.27047
12/5/2018,1045.51321,2409.71954
12/6/2018,1135.22742,2534.81004
12/7/2018,1019.62002,2350.84182
12/8/2018,971.75692,2313.15698
12/9/2018,929.2373,2283.4096
12/10/2018,968.9567,2457.68285
